timestamp,username,ip_address,location,incident_type,risk_score,severity,ml_anomaly_score,is_ml_anomaly,reasons,recommended_action,decision_method,action_executed,action_type,action_details,action_timestamp,ticket_generated,ticket_id,ticket_path,timeline
2026-02-02 05:11:00,mdavis,210.187.76.204,"Lake Katherine, Moldova",Possible Brute Force Success,80.55,HIGH,40.54,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Device change detected', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user mdavis.,2026-07-03T12:41:58.875330+00:00,True,SOC-AI-20260703124158876345-mdavis-d3f1fe8f,reports/tickets/SOC-AI-20260703124158876345-mdavis-d3f1fe8f.txt,[]
2026-02-02 06:03:00,danielguerrero,144.78.42.102,"Sweeneyhaven, Saint Pierre and Miquelon",Brute Force Attempt,66.59,MEDIUM,35.91,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 144.78.42.102 was added to simulated block list.,2026-07-03T12:41:58.886649+00:00,False,,,[]
2026-02-02 09:46:00,jason85,191.156.216.25,"Port Jennifer, Iraq",Brute Force Attempt,71.07,MEDIUM,35.69,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 191.156.216.25 was added to simulated block list.,2026-07-03T12:41:58.896469+00:00,False,,,[]
2026-02-02 10:10:00,jasminemoore,204.241.4.216,"South Charlene, Lao People's Democratic Republic",Brute Force Attempt,71.66,MEDIUM,41.6,0,"['High number of failed login attempts', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 204.241.4.216 was added to simulated block list.,2026-07-03T12:41:58.905673+00:00,False,,,[]
2026-02-02 12:00:00,bernardmckinney,34.190.160.24,"West Allison, Belarus",Brute Force Attempt,67.83,MEDIUM,48.28,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 34.190.160.24 was added to simulated block list.,2026-07-03T12:41:58.916068+00:00,False,,,[]
2026-02-02 12:09:00,oyoung,147.135.38.134,"Bryantmouth, Mali",Possible Brute Force Success,68.09,MEDIUM,50.86,0,"['High number of failed login attempts', 'MFA is disabled', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user oyoung.,2026-07-03T12:41:58.923644+00:00,False,,,[]
2026-02-02 12:16:00,anthonylopez,69.97.152.161,"North Danielport, Guam",Possible Brute Force Success,60.65,MEDIUM,21.54,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user anthonylopez.,2026-07-03T12:41:58.929709+00:00,False,,,[]
2026-02-02 12:57:00,moorematthew,208.159.64.111,"New Kellyhaven, Mongolia",Possible Brute Force Success,67.49,MEDIUM,44.92,0,"['High number of failed login attempts', 'Device change detected', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user moorematthew.,2026-07-03T12:41:58.946472+00:00,False,,,[]
2026-02-02 13:18:00,andersonjohn,13.141.34.90,"Russellburgh, Cayman Islands",Brute Force Attempt,76.21,HIGH,42.09,0,"['High number of failed login attempts', 'Device change detected', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 13.141.34.90 was added to simulated block list.,2026-07-03T12:41:58.955348+00:00,True,SOC-AI-20260703124158956235-andersonjohn-feb22d3a,reports/tickets/SOC-AI-20260703124158956235-andersonjohn-feb22d3a.txt,[]
2026-02-02 13:28:00,benjamin48,20.162.217.176,"Ericberg, Bosnia and Herzegovina",Brute Force Attempt,59.15,MEDIUM,51.52,0,"['High number of failed login attempts', 'Expired token usage detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 20.162.217.176 was added to simulated block list.,2026-07-03T12:41:58.964514+00:00,False,,,[]
2026-02-02 13:43:00,stevencooper,37.143.241.215,"West Rebecca, Barbados",Possible Brute Force Success,77.08,HIGH,50.8,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user stevencooper.,2026-07-03T12:41:58.970047+00:00,True,SOC-AI-20260703124158970949-stevencooper-b2d902a0,reports/tickets/SOC-AI-20260703124158970949-stevencooper-b2d902a0.txt,[]
2026-02-02 13:57:00,oliverlance,133.8.177.33,"Port Melody, United States Virgin Islands",Brute Force Attempt,56.3,MEDIUM,23.02,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 133.8.177.33 was added to simulated block list.,2026-07-03T12:41:58.979539+00:00,False,,,[]
2026-02-02 15:25:00,gmcconnell,99.38.175.50,"West Edwardstad, Uzbekistan",Possible Brute Force Success,62.49,MEDIUM,39.9,0,"['High number of failed login attempts', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user gmcconnell.,2026-07-03T12:41:58.987743+00:00,False,,,[]
2026-02-02 16:14:00,amandajohnson,18.172.215.38,"Michaelside, Honduras",Possible Brute Force Success,71.88,MEDIUM,43.77,0,"['High number of failed login attempts', 'Device change detected', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user amandajohnson.,2026-07-03T12:41:58.995977+00:00,False,,,[]
2026-02-02 18:04:00,nnguyen,140.88.228.57,"South Markshire, Grenada",Possible Brute Force Success,61.31,MEDIUM,28.13,0,"['High number of failed login attempts', 'Device change detected', 'MFA is disabled', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user nnguyen.,2026-07-03T12:41:59.004696+00:00,False,,,[]
2026-02-02 18:06:00,jeffrey18,196.233.239.109,"Lake Joshua, Netherlands Antilles",Brute Force Attempt,56.18,MEDIUM,21.81,0,"['High number of failed login attempts', 'MFA is disabled', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 196.233.239.109 was added to simulated block list.,2026-07-03T12:41:59.011034+00:00,False,,,[]
2026-02-02 18:37:00,pknight,196.41.205.50,"South Leeport, Guinea",Possible Brute Force Success,61.3,MEDIUM,27.95,0,"['High number of failed login attempts', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user pknight.,2026-07-03T12:41:59.019207+00:00,False,,,[]
2026-02-02 21:22:00,stephaniecline,116.105.44.138,"Williebury, Lao People's Democratic Republic",Expired Session Abuse,56.02,MEDIUM,65.22,0,"['MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Invalidate expired tokens and investigate token reuse attempts.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Session Revocation,Active session revocation was simulated for user stephaniecline.,2026-07-03T12:41:59.028656+00:00,False,,,[]
2026-02-02 21:53:00,robertsmartha,212.1.56.200,"West Ryan, Chad",Possible Brute Force Success,58.92,MEDIUM,49.23,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user robertsmartha.,2026-07-03T12:41:59.036126+00:00,False,,,[]
2026-02-02 21:55:00,mcbridebrett,218.50.211.115,"Port Miguel, Liechtenstein",Brute Force Attempt,63.09,MEDIUM,45.95,0,"['High number of failed login attempts', 'MFA is disabled', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 218.50.211.115 was added to simulated block list.,2026-07-03T12:41:59.042150+00:00,False,,,[]
2026-02-02 23:55:00,loganjohn,215.30.26.194,"Toddfort, Germany",Brute Force Attempt,56.93,MEDIUM,29.33,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Expired token usage detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 215.30.26.194 was added to simulated block list.,2026-07-03T12:41:59.050172+00:00,False,,,[]
2026-02-03 00:29:00,qfields,220.67.45.249,"New Melissafort, Eritrea",Possible Brute Force Success,63.46,MEDIUM,4.59,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user qfields.,2026-07-03T12:41:59.060334+00:00,False,,,[]
2026-02-03 00:29:00,mjordan,34.203.106.90,"West Michaelborough, Poland",Potential MFA Bypass,57.05,MEDIUM,30.5,0,"['Login attempt occurred during unusual hours', 'MFA is disabled', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Force MFA re-enrollment and verify user identity.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,MFA Enforcement,MFA re-authentication was simulated for user mjordan.,2026-07-03T12:41:59.066108+00:00,False,,,[]
2026-02-03 00:36:00,dana53,145.113.218.45,"New Kelli, Gambia",Brute Force Attempt,81.01,HIGH,45.14,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 145.113.218.45 was added to simulated block list.,2026-07-03T12:41:59.072320+00:00,True,SOC-AI-20260703124159074058-dana53-d7945fa7,reports/tickets/SOC-AI-20260703124159074058-dana53-d7945fa7.txt,[]
